golddiffat10,golddiffat15,golddiffat20,golddiffat25,firstmidtower,firstherald,dragons,opp_dragons,atakhans,opp_atakhans,real,predito,probabilidade,blue1,blue2,blue3,blue4,blue5,red1,red2,red3,red4,red5
0.7633638427749602,0.46619542769520933,0.09503068428379087,0.09602620464380994,0.8545364580516941,0.7947194142390263,1.3439384904721343,-0.35677679334831214,-1.0552897060221726,1.0725152760408778,0,1,0.5902115097296261,Azir,Vi,Ornn,Jhin,Alistar,Rumble,Skarner,Corki,Lucian,Braum
-0.5713478539719055,-0.2712110760859502,0.28423795228068266,-0.006765352431977286,0.8545364580516941,0.7947194142390263,-1.579717173011105,2.5284616224249947,0.9476070829586858,-0.9323876520355371,0,1,0.5280855062077027,Azir,Sejuani,Ambessa,Lucian,Elise,Kalista,Annie,Yorick,Neeko,Jarvan IV
0.13921077209516153,-0.17963423951529356,-0.07067442306568825,-0.13217105206443772,0.8545364580516941,0.7947194142390263,-0.11788934126948536,-0.35677679334831214,0.9476070829586858,-0.9323876520355371,0,1,0.8095320034205384,Naafiri,Lucian,Nami,Sylas,Aurora,Rumble,Zed,Galio,Zeri,Lulu
-0.14135314892702805,0.3336219840551308,0.11972282774879404,0.14443168333949885,-1.1702250858669698,-1.2583057392117918,-0.8488032571402953,1.807152018481668,0.9476070829586858,-0.9323876520355371,0,1,0.68362133151651,Azir,Ambessa,Pantheon,Miss Fortune,Rakan,Rumble,Yone,Nidalee,Alistar,Varus
-2.083953341221971,-1.3014504875058373,-0.24857685429547013,-0.26692143870378787,-1.1702250858669698,-1.2583057392117918,0.6130245746013245,1.807152018481668,0.9476070829586858,-0.9323876520355371,0,1,0.40556125538225035,Taliyah,Xin Zhao,Gwen,Jhin,Nautilus,Rumble,Azir,Poppy,Varus,Rell
0.346584105024606,1.012994329776979,0.870304489944011,0.1496647080633571,0.8545364580516941,0.7947194142390263,-0.8488032571402953,1.0858424145383414,-1.0552897060221726,1.0725152760408778,0,1,0.4696786461987615,Pantheon,Jayce,Viktor,Xayah,Rakan,Rumble,Corki,Maokai,Jhin,Rell
