golddiffat10,golddiffat15,golddiffat20,golddiffat25,firstmidtower,firstherald,dragons,opp_dragons,atakhans,opp_atakhans,real,predito,probabilidade,blue1,blue2,blue3,blue4,blue5,red1,red2,red3,red4,red5
-0.81429994500199,-0.7195116365074204,0.1691071146788004,0.05771298791556198,0.8545364580516941,0.7947194142390263,-0.11788934126948536,1.0858424145383414,-1.0552897060221726,1.0725152760408778,1,0,0.13403516069826746,Taliyah,Pantheon,Gwen,Ezreal,Leona,Yone,Sejuani,Ambessa,Miss Fortune,Neeko
-1.2178647154578206,-0.5326309990870689,-0.16141061290696496,-0.2882273250794965,-1.1702250858669698,0.7947194142390263,0.6130245746013245,0.3645328105950146,-1.0552897060221726,1.0725152760408778,1,0,0.3686067544411938,Xin Zhao,Ahri,Sion,Xayah,Rakan,Renekton,Nidalee,Yone,Alistar,Smolder
