golddiffat10,golddiffat15,golddiffat20,firstmidtower,firstherald,dragons,opp_dragons,void_grubs,opp_void_grubs,real,predito,probabilidade,blue1,blue2,blue3,blue4,blue5,red1,red2,red3,red4,red5
-0.13525393325263263,0.34214075955007567,0.4383407271586543,0.8545364580516941,-1.2583057392117918,-0.11788934126948536,1.0858424145383414,-1.5309938065469222,1.5309938065469222,0,1,0.4909164475855405,Azir,Miss Fortune,Rell,Irelia,Nocturne,Gnar,Lucian,Milio,Xerath,Maokai
0.7633638427749602,0.46619542769520933,0.09503068428379087,0.8545364580516941,0.7947194142390263,1.3439384904721343,-0.35677679334831214,-1.5309938065469222,1.5309938065469222,0,1,0.7510640917725064,Azir,Vi,Ornn,Jhin,Alistar,Rumble,Skarner,Corki,Lucian,Braum
-0.7156959582659306,-0.04546352546991291,0.11585538359162487,-1.1702250858669698,-1.2583057392117918,-0.8488032571402953,2.5284616224249947,-0.6971289514437669,0.6971289514437669,0,1,0.4943219301197102,Pantheon,Gnar,Azir,Kai'Sa,Neeko,Gwen,Sejuani,Yone,Miss Fortune,Fiddlesticks
0.13921077209516153,-0.17963423951529356,-0.07067442306568825,0.8545364580516941,0.7947194142390263,-0.11788934126948536,-0.35677679334831214,0.9706007587625438,-0.9706007587625438,0,1,0.7952877428107401,Naafiri,Lucian,Nami,Sylas,Aurora,Rumble,Zed,Galio,Zeri,Lulu
-2.083953341221971,-1.3014504875058373,-0.24857685429547013,-1.1702250858669698,-1.2583057392117918,0.6130245746013245,1.807152018481668,-1.5309938065469222,1.5309938065469222,0,1,0.4159199727803396,Taliyah,Xin Zhao,Gwen,Jhin,Nautilus,Rumble,Azir,Poppy,Varus,Rell
0.346584105024606,1.012994329776979,0.870304489944011,0.8545364580516941,0.7947194142390263,-0.8488032571402953,1.0858424145383414,0.9706007587625438,-0.9706007587625438,0,1,0.7945995736222425,Pantheon,Jayce,Viktor,Xayah,Rakan,Rumble,Corki,Maokai,Jhin,Rell
-0.48392576263890447,-0.4953613562966853,0.4085911567188914,0.8545364580516941,0.7947194142390263,-0.8488032571402953,0.3645328105950146,0.9706007587625438,-0.9706007587625438,0,1,0.5496611930589078,Ambessa,Pantheon,Aurora,Xayah,Braum,Twisted Fate,Trundle,Camille,Rell,Ziggs
0.14226037993235924,0.03706211213736487,-0.7439072021175217,-1.1702250858669698,-1.2583057392117918,-0.11788934126948536,-0.35677679334831214,0.9706007587625438,-0.9706007587625438,0,1,0.4472841961124259,Neeko,Xayah,Poppy,Aatrox,Hwei,Kai'Sa,Wukong,Nautilus,Orianna,Gnar
-0.7980353698702688,0.12757410177115341,0.6132682013444599,0.8545364580516941,-1.2583057392117918,-0.11788934126948536,1.807152018481668,-1.5309938065469222,1.5309938065469222,0,1,0.5228771684062639,Taliyah,Naafiri,Gwen,Jhin,Leona,Senna,Nautilus,Xin Zhao,Gnar,Ryze
